id,source_type,location,field,surface,active,member_reachable,risk_tags,linked_records,disposition,record_state,proposed_action,replacement_copy,notes,copy
vita_quotes:22b18859-d67a-4ef6-8bd7-d2c38914d10d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Your streak counter does not lie, negotiate, or give partial credit. Neither does your pancreas."
vita_quotes:8e10f41d-fc6c-49b2-8b92-be4e5bdaed69#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"If you are waiting until you feel motivated to log your meals, you will be waiting a long time. Log them now and feel motivated later."
vita_quotes:ce99fc3f-8e32-4c85-a2cc-ef5eb530728d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The plate method is not a suggestion. It is the mechanism. Half vegetables, quarter protein, quarter complex carbs. Every single meal."
vita_quotes:ced7c1e7-f0e0-45c0-9b64-6753b011cc07#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your water target is not negotiable. [X]oz. Your cells are not optional either.
vita_quotes:4ed6f56a-ccc4-4ac7-a4f6-eaf21ea4f6af#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Post-meal walks are not exercise. They are blood sugar management. Ten minutes is enough to blunt the spike.
vita_quotes:fe47ddbd-3458-48e7-af7a-f2f6e08e3f55#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Ceylon cinnamon and Cassia are not the same thing. The label will say which one it is. The difference matters.
vita_quotes:09c58d77-5ad5-46b7-ac6e-ff3a3b78820f#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Brown rice is not a compromise. It is the correct carbohydrate for what you are doing. Embrace it.
vita_quotes:af4a14fb-6994-4742-900a-c9b0dff287ed#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,ACV before a meal is not a folk remedy. The research on post-meal blood sugar reduction is real. 1–2 tablespoons in water. Do it.
vita_quotes:96eb287f-db5b-453b-be29-05ba58095e42#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Your snack window opens 2.5 hours after your last meal. Not 2. At 2 hours, your blood sugar is still coming down."
vita_quotes:51cff64a-f055-4a76-88a9-2c665c6033ef#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The scale is one data point. Your waist measurement, your energy, your post-meal readings — those are the full picture."
vita_quotes:b27eda5d-2708-4b10-8444-613953b324fa#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,uncited_absolute,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Ackee is not just a Jamaican breakfast. It is a high-protein, low-carb food that most diabetics have never heard of."
vita_quotes:fce73897-c01b-458d-a07d-1ee5c7f8722d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,fasting_scheduling;cheat_meal,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Cheat meal, not cheat day. One meal, last of the day, fast begins immediately after. That is the rule."
vita_quotes:54905782-26cf-4c64-a678-00b12f37330e#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Compliant does not mean perfect. It means the plate method was followed. Everything else is extra.
vita_quotes:2398f029-537b-4707-8ad8-870e32539a17#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your A1C reflects 3 months of decisions. The decisions you are making right now are already being written into your next result.
vita_quotes:6f19666e-3dbe-4da6-a9a2-f9f6ff879ae4#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Green banana is not the same as ripe banana. Boiled green banana has a completely different glycemic impact. This matters.
vita_quotes:9420d73e-556e-4c2c-9f2d-52ec59eec8f7#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,fasting_scheduling,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Intermittent fasting does not begin until Day 21 and only if the compliance gate is met. Patience here is not optional.
vita_quotes:4c222d8e-ca42-4af6-9b02-5ffcf89c8e46#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,diagnostic_label,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Dasheen, breadfruit, christophene — these are not exotic. They are diabetic-appropriate foods that belong in your kitchen."
vita_quotes:6201d90c-5cf0-4c2f-9e34-a49861f724aa#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements;diagnostic_label,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The supplement pack is not optional. It covers what a diabetic diet alone cannot. One packet, largest meal, every day."
vita_quotes:c6f2961d-632b-410d-9cc6-0dacb3495fda#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Cooking time matters. A rushed meal becomes a poor meal. Your 20 minutes is worth protecting.
vita_quotes:072c207d-0d8d-402a-b406-a88ef2611bff#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Meal swaps are available for a reason. Use them. The plan adapts to you — not the other way around.
vita_quotes:d4364e19-8d46-4a42-a1a9-07c350f70628#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your food ring fills when all three plate method checks are complete for that meal. Not two. Three.
vita_quotes:32ca6a3c-ca75-47ea-b49d-77c4c193aca4#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=program_tip;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The plate method is not a portion size guide. It is a glucose management tool disguised as a plate.
vita_quotes:90bb0540-432c-49b4-9856-41945f4c70bc#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Blood sugar peaks at about 72 minutes after you start eating. By 2.5 hours it is mostly back down. That is your snack window.
vita_quotes:16a61419-9ae2-4828-a4d2-e65751fa5704#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Insulin resistance is not permanent. It responds to exactly what you are doing right now. Diet, movement, and time."
vita_quotes:7405b114-00e9-4864-ae5f-798087c0711b#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Muscle is metabolically active tissue. Every workout you complete increases the amount of glucose your body can absorb without spiking.
vita_quotes:aaf991b2-2c56-47a2-94b4-a54681461941#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Fiber slows the absorption of carbohydrates. That is why the vegetables come first on the plate. It is not decoration.
vita_quotes:d2c31879-ad5f-4d8f-914b-81d37150ff10#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,promised_outcomes;insulin_sensitivity_claim,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Sleep affects insulin sensitivity. Poor sleep for one night can reduce insulin response by up to 25%. Protect your sleep.
vita_quotes:16dd494f-9da8-4ba6-a6b1-a38093bd8fbc#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Visceral fat — the fat around the organs — is more metabolically harmful than subcutaneous fat. It also responds faster to the plate method.
vita_quotes:c0980824-a9f1-43d6-a025-3908a6219f32#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Your fasting blood sugar in the morning reflects what happened overnight, which reflects what you ate at dinner. Dinner matters more than most people think."
vita_quotes:bc482eca-f0bf-438f-84d3-78c2ce2d27fc#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The pancreas does not fail suddenly in Type 2 diabetes. It is overworked for years before the numbers change. You are giving it a rest right now.
vita_quotes:ac3ed2cb-60af-496d-ba7e-c033413422c5#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Chromium helps insulin work more effectively. It is in your Nature Made pack. That is why the pack is the foundation.
vita_quotes:86247399-4101-4ee5-b27f-040cc33c7fa3#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Ceylon cinnamon has been shown in multiple studies to improve fasting blood sugar. Cassia has not. The compound responsible, MHCP, is significantly higher in Ceylon."
vita_quotes:0821ce0a-4cb2-4286-9475-5c9da98325df#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements;diagnostic_label,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,R-Alpha Lipoic Acid at 600mg is the therapeutic dose for diabetic neuropathy. Less than that has not demonstrated the same effect in research.
vita_quotes:08a3c3fd-dbca-4f20-bad4-003ed2c4d8f5#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,promised_outcomes;insulin_sensitivity_claim,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Post-meal walks work because muscle contractions allow glucose uptake independent of insulin. You do not need insulin to be working well for a walk to lower your blood sugar.
vita_quotes:db38a519-3788-4190-b166-d99bacd5a87d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The glycemic load of a meal is more important than the glycemic index of any single ingredient. Combining protein and fiber with carbohydrates changes everything.
vita_quotes:af5d1bf9-3365-4763-8d4c-2fd92463dc1a#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Benfotiamine — the fat-soluble form of B1 in your DEAL supplement — can actually enter nerve tissue. The regular water-soluble B1 cannot. That is why the specific form matters.
vita_quotes:f6283739-5185-44c4-b98e-dac9d961021b#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=science;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Callaloo is one of the most nutritious leafy greens available. It is high in iron, calcium, and fiber, and has essentially zero glycemic impact. Eat it frequently."
vita_quotes:ba3724c4-c1b4-4188-bf18-9c3befce82e2#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,uncited_absolute,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The fact that you are reading this means you have not quit. That puts you in a category most people never enter.
vita_quotes:4d23f518-665b-4905-bb74-0cd04049ea35#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,reversal_cure,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Diabetes reversal is not a personality type. It does not require you to love salads, wake up at 5am, or become a different person. It requires the plate method, water, movement, and time."
vita_quotes:fe703a32-59bd-47b9-aa4a-58850c23a5f7#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Your cells do not read motivational content. They respond to glucose, insulin, and movement. Give them less of the first, better management of the second, and more of the third."
vita_quotes:5f54fd1f-161c-4661-a3e7-15c5e9d7625f#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The VITA quote card has exactly as much value as you give it. So does the rest of the program.
vita_quotes:39174435-528e-41fa-ab6a-f865bc799fc6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Nobody ever said 'I wish I hadn't reversed my diabetes.' Keep going.
vita_quotes:7c17d331-f97b-44cd-8d19-e883bcb09840#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your A1C is a 3-month average. You cannot fix it in a day. You can make today count toward fixing it.
vita_quotes:d29a2484-7580-4b24-8a96-e787e47f12d6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,fasting_scheduling,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The fasting window is not punishment. It is giving your body the time it needs to do what it was designed to do when food is not present.
vita_quotes:189f1526-ed10-4310-9e1c-044b13bac3a5#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Checking blood sugar after a bad meal is more important than after a good one. You need the data either way, and the bad meal data is more interesting."
vita_quotes:f280bdda-cc2d-4d52-8d00-38f1b447b4f6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"If you are bored of brown rice, swap the meal. That is what the swap button is for. VITA is not attached to your Monday lunch."
vita_quotes:55708f9c-0175-4745-8b25-b09449b15bb3#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your water target sounds like a lot until you spread it across the day. Then it is just a bottle every three hours.
vita_quotes:0115c350-1147-4bce-8df2-374f65996efa#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=wit;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Consistency is the least glamorous thing in health. It is also the only thing that works.
vita_quotes:77bdfb03-a261-4db9-8eaf-c0d736420d85#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"At Day [N] in the program, most members see their first fasting blood sugar reading below 126 mg/dL. If yours has not arrived yet — it is coming. The mechanism is working even when the number has not moved yet."
vita_quotes:0952f864-68cf-4204-b00f-040f1daf471c#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,diagnostic_label,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The average A1C reduction in the first 90 days for members who maintain 80% or higher compliance is 1.4 percentage points. That is the difference between diabetic and pre-diabetic ranges for many people.
vita_quotes:8a770e22-62b5-4bc7-9049-4c7b61d6d68d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Post-meal walks reduce the 2-hour blood sugar reading by an average of 12% compared to sitting after the same meal. Three walks per day compounds that effect across every reading.
vita_quotes:c110eac6-17ca-4f2a-a568-ee3121ae5de6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements;insulin_sensitivity_claim,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Magnesium deficiency is present in approximately 48% of people with Type 2 diabetes. The Nature Made pack contains 300mg — the therapeutic dose that has shown improved insulin sensitivity in research.
vita_quotes:e371b2d1-e2b5-4b81-a81c-dae9a040f95d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The glycemic load of a meal — not just the glycemic index — determines the blood sugar impact. High-fiber vegetables at 50% of the plate reduce the overall glycemic load of any meal, regardless of the carbohydrate choice."
vita_quotes:a2151a2f-af62-409e-8cac-449ad5011f39#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Ceylon cinnamon at 1 gram per day (approximately ½ teaspoon) has shown a 0.36% reduction in fasting blood sugar in meta-analyses. Small number. Real effect. Every day adds up.
vita_quotes:4389e44f-dfcd-4792-a127-e8fe18595e4f#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Visceral fat — the fat stored around the organs — is the primary driver of insulin resistance in Type 2 diabetes. It is also the first fat to respond to the combination of caloric reduction and the plate method.
vita_quotes:a3067118-c32e-4077-ba8b-2333e2cf9a1d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,fasting_scheduling,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Time-restricted eating (intermittent fasting) has been shown to reduce HbA1c independently of caloric intake. The fasting window itself — separate from what you eat — improves metabolic function.
vita_quotes:cedd1916-81bb-4aaa-8fc9-022aff73d6a4#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements;insulin_sensitivity_claim,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Chromium at 200–1000mcg per day has been shown to improve insulin sensitivity in insulin-resistant individuals. Your supplement pack contains 395mcg — within the effective range.
vita_quotes:2fc65f37-39e0-4779-af0f-9e8549e1800d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements;reversal_cure,category=bonus_insight;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Consistent fasting blood sugar below 100 mg/dL for 60 consecutive days is the clinical marker most associated with sustained remission. You are building toward that number every day.
vita_quotes:ed16415a-0a8b-4b91-869f-4b1d05625a59#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,The most common thing I hear from members who slip up is this: I missed one day and then I just could not get back on track. I want you to hear me clearly on this. One day means nothing. Your biology does not reset your progress because you had a bad Thursday. The next meal is what matters. Not the next week. The next meal.
vita_quotes:fac8b5eb-d5bb-463b-9fb4-ffe05bef1c42#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"I almost made the compliance check stricter when I was building the program. I am glad I did not. What I have seen is that progress — real, measurable, biological progress — does not require perfection. It requires consistency. Those are different things. Do not chase perfect. Chase consistent."
vita_quotes:e935fbde-5ea5-4a26-ad59-eef370b04e45#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,reversal_cure,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Brown stew chicken, brown rice, and callaloo. That was the test dish I used when I was building the meal plan system. If the plate method works with Caribbean food — food with real flavour, real culture, real history — it works for anyone. You do not have to abandon your cuisine to reverse this. That was the whole point."
vita_quotes:1aca2d34-00fe-4517-9d24-ff27b3e2722c#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Blood sugar logging is the one habit I would make mandatory if I could. The data from consistent logging has taught me more about how this program works than anything else. Members who log every reading progress faster. Not because logging burns calories. Because it makes you face the number. Face it.
vita_quotes:8b61d283-a2c2-4110-b239-bebaf97c2895#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"I have watched A1C drop from 9.2% to 5.9% in six months. Not in a clinical trial with controlled conditions and daily nurse check-ins. In a real person, with a real job, a real family, no perfect days, and food they actually enjoy. The program works when you work it. That is the only variable."
vita_quotes:d06efe85-1fa8-4542-a563-4e8658485c36#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,insulin_sensitivity_claim,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The walking phase is the part people underestimate most. Ten minutes after each meal, three times a day. I know it sounds small. That is exactly why people skip it. Do not. Post-meal walks are not fitness. They are blood sugar medicine. The research on this is not ambiguous. Walk."
vita_quotes:288a33a9-1c6c-4504-89ee-3f0203ea7715#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"If you are Caribbean, or from the Caribbean diaspora, I want you to know something. This program was built with you specifically in mind. The meals, the cultural ingredients, the food traditions — they are not an afterthought. They are the foundation. You do not have to choose between your food and your health. I made sure of that."
vita_quotes:4684cadf-15c3-471d-8dd8-760c1fab87c6#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"I pay attention to every wrong-direction alert that comes through. When your numbers move the wrong way, I want to know why. That is not an automated message. That is me, personally, looking at what happened and thinking about what needs to change. You are not a metric to me. You are the reason I built this."
vita_quotes:9be6b10f-1eb4-47e4-bbde-3ab1fc730fe4#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,Your Month 3 A1C is the number I think about most for every member in this program. That is when the biology catches up to the behaviour. That is when faith in the process becomes evidence of the process. Book the test. Bring the result to your doctor. Then come back and tell the community what it says.
vita_quotes:51d97959-c505-40ab-8a3f-00334361be3d#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,I have had members tell me the meal plan felt too simple at first. Not complicated enough. Not restrictive enough. Then their blood sugar dropped 30 points in three weeks eating callaloo scrambled eggs and brown stew chicken. Simple is not weak. Simple is what you can sustain. Sustain it.
vita_quotes:18859f80-4d2e-442f-866b-3228c8c45823#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,safe_no_change_required,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"Kayon handles your support questions. I handle the program. Between the two of us, you have someone paying attention. Use that. If something is not clear, if something feels wrong, if you have a question at 11pm on a Sunday — send it. That is what the Ask tab is for."
vita_quotes:1fa59c57-3bbc-4865-880d-ff8b5ca297b3#quote_text,admin editable,public.vita_quotes,quote_text,/app (VITA card),False,False,supplements,category=founder_says;days=1-180,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,,"The supplement pack is not optional. I know it looks like a sales add-on. It is not. The specific nutrients in that pack — the chromium, the magnesium, the R-ALA, the benfotiamine — address deficiencies that are nearly universal in Type 2 diabetes and that diet alone cannot fix. I researched every ingredient. One packet. Largest meal. Every day."
